1     ../scop40/2a/d12asa_.ent        1513.6168303651189       324
2     ../scop40/51/d351ca_.ent        320.13494135629026       79
3     ../scop40/56/d256ba_.ent        232.42534445810597       103
4     ../scop40/6v/d16vpa_.ent        1399.1830417057054       308
5     ../scop40/91/d1914a1.ent        349.0644821863536       75
6     ../scop40/91/d1914a2.ent        515.5467307805482       82
7     ../scop40/a0/d1a04a1.ent        206.15222600866818       64
8     ../scop40/a0/d1a04a2.ent        601.9300245158696       135
9     ../scop40/a0/d1a06a_.ent        1393.0711308797856       276
10     ../scop40/a0/d1a0aa_.ent        197.66666166771358       60
11     ../scop40/a0/d1a0ca_.ent        1846.8019759567833       434
12     ../scop40/a0/d1a0ia1.ent        498.17050056188185       98
13     ../scop40/a0/d1a0ia2.ent        1125.2193290299203       228
14     ../scop40/a0/d1a0pa1.ent        280.8230499729338       88
15     ../scop40/a0/d1a0pa2.ent        722.7252473155054       177
16     ../scop40/a0/d1a0tp_.ent        1838.2208919303669       410
17     ../scop40/a0/d2a07f1.ent        319.2096118821904       79
18     ../scop40/a0/d2a0aa1.ent        601.7374507782669       128
19     ../scop40/a0/d2a0ba_.ent        245.3610436706406       115
20     ../scop40/a0/d2a0ma1.ent        1430.719939931525       296
21     ../scop40/a0/d2a0sa1.ent        827.8225464405813       163
22     ../scop40/a0/d2a0ua1.ent        1749.6135853302876       366
23     ../scop40/a1/d1a12a_.ent        1812.0311176398027       398
24     ../scop40/a1/d1a17a_.ent        396.34571990095463       156
25     ../scop40/a1/d1a1ia1.ent        113.59973252676234       26
26     ../scop40/a1/d1a1va1.ent        613.1570429576144       132
27     ../scop40/a1/d1a1va2.ent        1390.5631124035162       291
28     ../scop40/a1/d1a1xa_.ent        440.31323373600986       103
29     ../scop40/a1/d2a10a1.ent        481.76253814249753       101
30     ../scop40/a1/d2a13a1.ent        688.6533213635231       148
31     ../scop40/a1/d2a14a1.ent        1183.6119901419265       254
32     ../scop40/a1/d2a15a1.ent        635.4965769268821       129
33     ../scop40/a1/d2a1fa1.ent        1034.4149262031108       226
34     ../scop40/a1/d2a1ha1.ent        1725.9859038781667       364
35     ../scop40/a1/d2a1ia1.ent        567.9037333510445       126
36     ../scop40/a1/d2a1ja1.ent        209.85297343051784       59
37     ../scop40/a1/d2a1jb1.ent        232.88047137934012       75
38     ../scop40/a1/d2a1ka1.ent        980.2111190919604       207
39     ../scop40/a1/d2a1va1.ent        652.3550183651494       132
40     ../scop40/a1/d2a1xa1.ent        1430.296781281736       249
41     ../scop40/a2/d1a25a_.ent        566.4529856828834       129
42     ../scop40/a2/d1a2oa1.ent        620.7464804238064       137
43     ../scop40/a2/d2a21a1.ent        1162.4014916889519       260
44     ../scop40/a2/d2a26a1.ent        161.35879117841142       52
45     ../scop40/a2/d2a29a1.ent        637.2778735563483       133
46     ../scop40/a2/d2a2ja1.ent        957.285323851907       197
47     ../scop40/a2/d2a2la1.ent        624.943533958284       139
48     ../scop40/a2/d2a2ma1.ent        946.6018903049293       225
49     ../scop40/a2/d2a2pa1.ent        553.3238841170881       117
50     ../scop40/a2/d2a2ra2.ent        337.3536976748156       74
51     ../scop40/a3/d1a32a_.ent        213.01759496816152       82
52     ../scop40/a3/d1a34a_.ent        586.1915096226164       144
53     ../scop40/a3/d1a3aa_.ent        633.4034836938908       142
54     ../scop40/a3/d1a3ca_.ent        866.0373142474828       163
55     ../scop40/a3/d1a3qa2.ent        846.8267369286491       181
56     ../scop40/a3/d1a3xa3.ent        592.0303691240429       118
57     ../scop40/a3/d2a35a1.ent        966.2920415493396       205
58     ../scop40/a3/d2a3la1.ent        2872.548017091146       613
59     ../scop40/a3/d7a3ha_.ent        1393.0610304440747       302
60     ../scop40/a4/d1a41a_.ent        847.1718787420149       218
61     ../scop40/a4/d1a44a_.ent        845.1370423791097       182
62     ../scop40/a4/d1a4ia1.ent        696.774562422783       157
63     ../scop40/a4/d1a4ia2.ent        530.9369886578926       122
64     ../scop40/a4/d1a4ma_.ent        1474.5939794925127       346
65     ../scop40/a4/d2a40b1.ent        1337.962448914758       258
66     ../scop40/a4/d2a4aa1.ent        1090.0561269013224       247
67     ../scop40/a4/d2a4ha1.ent        514.7549941151395       114
68     ../scop40/a4/d2a4va1.ent        708.3501936326293       153
69     ../scop40/a5/d1a53a_.ent        1100.651870057422       244
70     ../scop40/a5/d1a5ta1.ent        352.73413970242035       114
71     ../scop40/a5/d1a5ta2.ent        878.1072020357044       204
72     ../scop40/a5/d1a5za2.ent        711.8102927280178       169
73     ../scop40/a5/d2a5la1.ent        975.7103004309822       168
74     ../scop40/a5/d2a5sa1.ent        1315.3504993723468       273
75     ../scop40/a5/d2a5yb1.ent        694.9547123561855       115
76     ../scop40/a5/d2a5yb2.ent        310.43125434922274       105
77     ../scop40/a5/d2a5yb3.ent        1173.65560557956       272
78     ../scop40/a5/d2a5za1.ent        1097.3807307178215       229
79     ../scop40/a6/d1a62a1.ent        140.90020882464998       41
80     ../scop40/a6/d1a62a2.ent        346.52295062904733       75
81     ../scop40/a6/d1a6bb_.ent        161.14485745086955       37
82     ../scop40/a6/d1a6ca1.ent        791.7442003998086       173
83     ../scop40/a6/d1a6ca2.ent        727.0967737400648       169
84     ../scop40/a6/d1a6ca3.ent        708.8073205760345       162
85     ../scop40/a6/d1a6fa_.ent        498.8918678920568       110
86     ../scop40/a6/d1a6ja_.ent        660.2937287977256       147
87     ../scop40/a6/d1a6ma_.ent        355.3850655864672       148
88     ../scop40/a6/d1a6qa1.ent        217.91971984209573       65
89     ../scop40/a6/d1a6qa2.ent        1581.2974299905668       292
90     ../scop40/a6/d1a6sa_.ent        268.7448661164674       84
91     ../scop40/a6/d2a61a1.ent        461.04883220834427       139
92     ../scop40/a6/d2a65a1.ent        1325.8794125399597       504
93     ../scop40/a6/d2a6aa1.ent        465.9814190145604       98
94     ../scop40/a6/d2a6aa2.ent        415.44518868129455       87
95     ../scop40/a6/d2a6ca1.ent        273.62267029286255       63
96     ../scop40/a6/d2a6qa1.ent        333.37175718698717       80
97     ../scop40/a6/d2a6sa1.ent        383.5855447152227       80
98     ../scop40/a6/d2a6ta2.ent        797.5979163026924       136
99     ../scop40/a6/d2a6za1.ent        956.8167862166266       218
100     ../scop40/a7/d1a73a_.ent        746.4138210026974       159
101     ../scop40/a7/d1a79a1.ent        442.380205830728       94
102     ../scop40/a7/d1a79a2.ent        329.78993971832665       71
103     ../scop40/a7/d1a7ja_.ent        1288.1706619573558       276
104     ../scop40/a7/d1a7sa_.ent        985.1584329007801       218
105     ../scop40/a7/d2a7ka1.ent        948.7374310480246       226
106     ../scop40/a7/d2a7ya1.ent        362.16247245459317       77
107     ../scop40/a8/d1a8da1.ent        1111.9898306521445       244
108     ../scop40/a8/d1a8da2.ent        853.1945621688543       202
109     ../scop40/a8/d1a8la1.ent        527.4443445165341       116
110     ../scop40/a8/d1a8la2.ent        465.03584346436276       104
111     ../scop40/a8/d1a8oa_.ent        243.7314493819586       63
112     ../scop40/a8/d1a8pa1.ent        415.1479831086676       96
113     ../scop40/a8/d1a8pa2.ent        714.1444225327813       155
114     ../scop40/a8/d1a8qa_.ent        1210.695676457745       271
115     ../scop40/a8/d1a8ra_.ent        998.3176384191623       218
116     ../scop40/a8/d1a8ya1.ent        543.5228349283532       121
117     ../scop40/a8/d1a8ya2.ent        460.8302016506678       99
118     ../scop40/a8/d1a8ya3.ent        531.1413753820065       109
119     ../scop40/a8/d2a84a1.ent        1440.6262486476935       273
120     ../scop40/a8/d2a8ea1.ent        954.6893181439528       202
121     ../scop40/a8/d2a8na1.ent        599.6091307120547       127
122     ../scop40/a9/d1a99a_.ent        1475.5605633656878       338
123     ../scop40/a9/d1a9na_.ent        698.165159084875       159
124     ../scop40/a9/d1a9xa1.ent        616.3242540763907       150
125     ../scop40/a9/d1a9xa2.ent        607.8372426901586       135
126     ../scop40/a9/d1a9xa3.ent        543.3935256005868       124
127     ../scop40/a9/d1a9xa5.ent        1297.369194817413       272
128     ../scop40/a9/d1a9xa6.ent        1211.1616101462273       241
129     ../scop40/a9/d1a9xb1.ent        699.2878568180055       148
130     ../scop40/a9/d1a9xb2.ent        1055.7521246752783       224
131     ../scop40/a9/d2a90a1.ent        419.01351697691916       74
132     ../scop40/a9/d2a90a2.ent        370.9894382315283       75
133     ../scop40/a9/d2a9da1.ent        497.3715003287141       120
134     ../scop40/a9/d2a9da2.ent        1132.8937208241978       243
135     ../scop40/a9/d2a9sa1.ent        812.7321774249275       165
136     ../scop40/a9/d2a9ua1.ent        318.1853478854635       130
137     ../scop40/aa/d1aa7a_.ent        478.31896160306155       155
138     ../scop40/aa/d2aa4a1.ent        560.709799419393       116
139     ../scop40/aa/d2aa4a2.ent        792.6209612262636       168
140     ../scop40/aa/d2aala1.ent        628.2084481629724       131
141     ../scop40/aa/d2aama1.ent        1348.7431712806726       276
142     ../scop40/ab/d1ab4a_.ent        2152.9056080314444       474
143     ../scop40/ab/d1abaa_.ent        389.09618986243885       84
144     ../scop40/ab/d1abva_.ent        262.938528394722       102
145     ../scop40/ab/d2abqa1.ent        1440.9590601464581       299
146     ../scop40/ab/d2absa1.ent        1856.9025204372401       371
